,Avg,Std,Min,Max,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20
GA,54.11902493768369,17.52211124757353,14.0,150.0,0.0025076510320467017,0.01802542704218516,0.052822455610532136,0.1359793995119518,0.19485527078586548,0.19056799644075337,0.1503781699540264,0.09944319361492726,0.0653741927655616,0.03204670162997317,0.01572000593207771,0.008547584700632306,0.007495989106548205,0.0071724212314454045,0.005554581855931403,0.005123158022461004,0.004044598438785002,0.0026829169643940516,0.0010381135992881506,0.0006201717606137004
HI,54.041535974684535,17.373121710005723,14.0,149.0,0.0024603608529250955,0.019409513395297978,0.049845088390741754,0.13495534900674322,0.18963003462730088,0.1905412793876435,0.15290687078549298,0.10023692363768909,0.06898122835793694,0.03198469108802624,0.017131401494441405,0.008839074175323492,0.007381082558775287,0.00747220703480955,0.005285219609987243,0.005011846181884454,0.003736103517404775,0.002369236376890833,0.0012757426644796792,0.0005467468562055768
ID,53.82514536605565,17.19573056852315,14.0,148.0,0.002210884353741497,0.01870748299319728,0.04957482993197279,0.1276360544217687,0.19753401360544218,0.19064625850340136,0.1447278911564626,0.10841836734693877,0.0663265306122449,0.036989795918367346,0.016581632653061226,0.009098639455782313,0.0066326530612244895,0.005697278911564626,0.006207482993197279,0.004931972789115646,0.003486394557823129,0.0026360544217687073,0.0011054421768707484,0.0008503401360544217
IL,54.19274541381584,17.558754821211547,14.0,150.0,0.002308765449079441,0.01801819503664551,0.05250230876544908,0.13792663038138842,0.18943666123042463,0.1937987542491109,0.1494802821606115,0.0995618257913662,0.06599139370836854,0.032538856031281316,0.01552276344487454,0.008881378578586447,0.007584540113571611,0.007279979564969642,0.005550861611616529,0.00517752932623347,0.004175426875994734,0.0027312204035918495,0.0009235061796317765,0.0006091210972039377
IN,54.08493387865365,17.334391062463233,14.0,149.0,0.0017692276406230936,0.01752958880709318,0.05163297677634522,0.13342416724285192,0.1931915239760849,0.19130028063610852,0.14611379997559687,0.10442510269654695,0.0670679627445398,0.035526904461707406,0.015902712815715623,0.00949688859966649,0.006995566762923496,0.007158254362061252,0.005409362671330378,0.004555252775857161,0.004351893276934965,0.0025013218367429943,0.0010778053442876316,0.0005694065969821451
IA,54.18941091718743,17.643914708720974,14.0,150.0,0.0022993492407809113,0.017613882863340563,0.050021691973969634,0.1420824295010846,0.19266811279826465,0.1916702819956616,0.1465943600867679,0.10030368763557483,0.06364425162689805,0.034056399132321044,0.0161822125813449,0.008199566160520607,0.007765726681127983,0.007635574837310195,0.005813449023861172,0.0046420824295010845,0.0036442516268980476,0.003383947939262473,0.0009978308026030369,0.0007809110629067246
KS,54.00385159276998,17.57212490113004,14.0,150.0,0.0028064041221935957,0.019000736105999262,0.05309164519690836,0.13990614648509386,0.18973132131026868,0.19258373205741627,0.15011961722488038,0.10080051527419949,0.06243099006256901,0.031238498343761502,0.016424365108575634,0.008879278616120721,0.0067169672432830325,0.006900993743099006,0.005566801619433198,0.005382775119617225,0.00381854987118145,0.002438351122561649,0.0013801987486198011,0.0007821126242178874
KY,54.38432214232265,17.542642072747086,14.0,149.0,0.0021810911514343703,0.017176092817545667,0.04819605586016782,0.13068371149010935,0.1899972736360607,0.19384447608372968,0.14910181454666627,0.10657053709369604,0.06573566386961922,0.03592741813334949,0.016721698827663507,0.009602859652842992,0.006967374511526461,0.007391475568749811,0.005664778407197601,0.004998333888703766,0.004241010572233498,0.0030898791311986915,0.0013328890369876708,0.0005755657205174033
LA,54.13304785892594,17.600581743484856,14.0,149.0,0.0023944402265958066,0.018250306605150965,0.05051684868305788,0.1341762541610699,0.19193482450505167,0.19170122058050576,0.14728727442621037,0.10313613268702915,0.06681072242013666,0.033638965134614264,0.016293873737078784,0.009227355019564329,0.007679729019447527,0.006657711849559073,0.005752496641943584,0.00566489517023886,0.004263271622963266,0.002365239736027565,0.0016352274718215267,0.0006132103019330725
ME,54.13310379640541,17.603628137747464,14.0,149.0,0.0019477989871445266,0.01801714063108687,0.0543435917413323,0.13079470198675497,0.19283209972730814,0.1930268796260226,0.14618231398519674,0.09982469809115699,0.06739384495520062,0.03486560186988703,0.01723802103622906,0.009446825087650955,0.007206856252434749,0.006719906505648617,0.006038176860148033,0.005453837164004675,0.0037008180755746006,0.0030190884300740164,0.001460849240358395,0.00048694974678613166
MD,54.19957144459979,17.34265733230447,14.0,150.0,0.0018279522530062107,0.017266440558516494,0.05061005153503942,0.13707439545434524,0.19382900938202,0.19083381050962428,0.15224860150640884,0.10170462053473109,0.0647271285733163,0.032815046469629565,0.016231335065850328,0.008170726335726556,0.0068272915473725935,0.007355856054265956,0.00577016253358587,0.004646962956437475,0.003876139717217989,0.002708893097828481,0.0009690349293044972,0.0005065409857728054
MA,54.39087774958318,17.634014642476803,14.0,150.0,0.0023942992874109266,0.01769121140142518,0.04959619952494062,0.13607600950118764,0.19403325415676959,0.1910498812351544,0.14781947743467932,0.09953444180522565,0.067458432304038,0.033824228028503565,0.017007125890736344,0.008836104513064134,0.007809976247030879,0.007581947743467933,0.005415676959619952,0.005263657957244656,0.004142517814726841,0.0027363420427553445,0.0011021377672209027,0.0006270783847980997
MI,54.33570833287066,17.717510012383087,14.0,150.0,0.0021635253517387843,0.017905495088930183,0.052415715423413854,0.1355588001061853,0.19177063976639236,0.19299177063976639,0.14814175736660473,0.09900451287496681,0.06698964693389965,0.03293071409609769,0.01660472524555349,0.008534642951951155,0.0078709848685957,0.007366604725245553,0.005415449960180515,0.005163259888505442,0.004380143350146005,0.0028006371117600213,0.0011945845500398195,0.0007963897000265463
MN,54.11920014428125,17.487010508744092,14.0,148.0,0.0021599344571612998,0.01817324163956404,0.048486804538345044,0.13036569924774696,0.1907942103825815,0.19052111522133122,0.14796792373196951,0.10772362769681472,0.0676034658258646,0.035800292956627525,0.01745326348717694,0.008763871992849873,0.007125301025348196,0.0065294570371657685,0.005933613048983342,0.004692271406936617,0.004692271406936617,0.003252315102162417,0.0013654758062513965,0.0005958439881824276
MS,54.29341326265043,17.551726013685528,14.0,149.0,0.0019883410908762256,0.017985448958380407,0.05201319535451218,0.133670748791179,0.18825974964978084,0.1846445840300059,0.1513398707578291,0.10465904469248498,0.07085724614758913,0.03457002123909802,0.01658457228071761,0.009986895024628316,0.006914004247819603,0.007275520809797099,0.005241990148673686,0.005241990148673686,0.003931492611505265,0.002711374214831217,0.0014912558181571693,0.0006326539834606173
MO,54.382567974516114,17.58754430620945,14.0,148.0,0.0018470469237873257,0.016667399621795153,0.04705571924886758,0.13054663793482563,0.1881788996877611,0.19031179911165838,0.14899511851884428,0.10838207484937772,0.06873653194951405,0.037842473283785566,0.017107172698887375,0.008927393464972075,0.007498130964422358,0.0064866528871102514,0.005914947886890364,0.0055631294252165885,0.004485685386340648,0.0030344342319363208,0.0015392057698227714,0.0008795461541844409
MT,54.25755909286155,17.250347808029574,15.0,147.0,0.002627085248916327,0.017601471167739392,0.05569420727702614,0.13516353605674505,0.18363325889925128,0.18836201234730068,0.14567187705241036,0.10810455799290687,0.06554577696046236,0.0369105477472744,0.01812688821752266,0.008538027058978064,0.008275318534086432,0.007618547221857349,0.004991461972941022,0.004071982135820307,0.0038092736109286746,0.0030211480362537764,0.0010508340995665309,0.0011821883620123472
NE,54.431252620536384,17.984949053174773,14.0,148.0,0.0022866942975560954,0.018936687151636416,0.05002143775903959,0.1253394311847935,0.18758039159639844,0.19365442332428184,0.1468486494211805,0.10425896812919823,0.06781477776189795,0.03823067028726597,0.01664999285408032,0.00993282835500929,0.0068600828926682865,0.009146777190224381,0.006502786908675146,0.004073174217521795,0.005287980563098471,0.003858796627125911,0.0019293983135629555,0.0007860511647849078
NV,53.89320364478278,17.178859386036972,14.0,149.0,0.0018575851393188853,0.017823971693940736,0.052410437859354266,0.1332596196373286,0.19230429013710748,0.19354268022998672,0.1507297655904467,0.10296329057938965,0.06780185758513932,0.0329500221141088,0.013754975674480318,0.007916850950906678,0.007474568774878372,0.006280406899601946,0.006147722246793454,0.004422821760283061,0.004422821760283061,0.0024325519681556835,0.000796107916850951,0.0007076514816452897
NH,54.2470270052021,17.664073085490227,14.0,150.0,0.0027553631174965557,0.017516236961228105,0.05097421767368628,0.14032670734107458,0.19258020074788426,0.19051367840976186,0.14623105687856722,0.09791379649675261,0.06790001968116513,0.034540444794331826,0.016827396181853967,0.009250147608738437,0.0063963786656170045,0.005412320409368235,0.006002755363117496,0.005805943711867743,0.004428262153119465,0.002853768943121433,0.00098405825624877,0.000787246604999016
NJ,54.365649267935694,17.575120938296905,14.0,150.0,0.0020139710438848517,0.017703227987155654,0.05156047546617092,0.13340093515858262,0.19325671793138416,0.1949608472762098,0.1451185848684581,0.10069855219424258,0.06726381612303532,0.033012224663399245,0.017858148836685257,0.008830488423187425,0.007929130753197003,0.007492535631795392,0.005985578277280153,0.004633541772294519,0.004196946650892907,0.002295645315756859,0.0011548645146752295,0.0006337671117120162
NM,54.15555233400676,17.65172895454791,14.0,150.0,0.00186219739292365,0.017888381016872637,0.05236724789797415,0.13836690931662998,0.1961514587212911,0.19118559900682805,0.1445742339597088,0.09903504316912139,0.0675469781615033,0.03239094859206591,0.01681620676034084,0.00835167315614243,0.006828057107386716,0.006150894419050844,0.005868743298910897,0.0058123130748829075,0.0042886970261271935,0.0024264996332035438,0.0013543253766717454,0.0007335929123638621
NY,54.26365206527701,17.50651300479797,14.0,150.0,0.002211621856027754,0.018448767191178293,0.05192665097261801,0.1357638458679222,0.19072605625077438,0.19205179036055012,0.1485317804485194,0.10140007434023046,0.06636104571924173,0.03393012018337257,0.01610085491265023,0.008716392020815264,0.00784908933217693,0.007434023045471441,0.0056064923801263785,0.004714409614669806,0.004355098500805353,0.0023912774129599803,0.0009602279767067278,0.0005203816131830009
NC,54.18030195957311,17.54419440963467,14.0,150.0,0.0021497336199644826,0.017745316651756507,0.05328935948620031,0.1355266847368913,0.1917135112760872,0.19450415926722123,0.14886571508685725,0.10117100396565767,0.06470564672265766,0.031818728052020885,0.015956097365574885,0.008438705887065547,0.0073972200339150525,0.007250343823855367,0.005968515081516297,0.005033848290227391,0.003938952906146102,0.0028307051393321138,0.001068190618615892,0.0006275619884368365
ND,54.31478355680951,17.632533226612768,14.0,148.0,0.0021268368136117557,0.019721577726218097,0.052204176334106726,0.11813611755607115,0.18638824439288476,0.19779582366589327,0.1477184841453983,0.11214230471771075,0.06883217324052592,0.03267594740912606,0.01643464810518175,0.008507347254447023,0.008700696055684454,0.006187161639597835,0.0069605568445475635,0.006187161639597835,0.005027068832173241,0.002320185614849188,0.0009667440061871616,0.0009667440061871616
OH,54.28139352428216,17.47332620513503,14.0,150.0,0.002105528155717539,0.01803430637723283,0.0506814358786575,0.13612697250226,0.190504525741226,0.19399466752108388,0.14776459279772053,0.10135142866951218,0.06792616919749625,0.03350536108663562,0.016603920401881245,0.00835345409605328,0.0070947144377438804,0.00704894208653263,0.005744430077011981,0.004863312316195402,0.004108068521209763,0.002609024019041298,0.0010184348144503313,0.0005607113023378228
OK,54.17939133360565,17.690551535835688,14.0,150.0,0.0026148288319284363,0.0183726131085498,0.05205573714089111,0.13724410803371753,0.1914674006537072,0.19153621193875794,0.1521761568897299,0.09936349561328058,0.06495785308790641,0.03082745570273525,0.015895406846722863,0.008326165491140547,0.007878892138310683,0.007121968002752451,0.005642525374161362,0.005092035093755376,0.004988818166179253,0.0027180457595045587,0.001273008773438844,0.0004472733528298641
OR,54.16390028623478,17.459967689273665,14.0,150.0,0.0022526934378060723,0.017401240613777343,0.05324844923277832,0.13809990205680706,0.18958537381651974,0.19441723800195887,0.14733920992491023,0.10026118184786158,0.06696049624551094,0.03245184459680052,0.016389160953313744,0.008684296441397323,0.007313091740124062,0.006986614430297094,0.005615409729023833,0.004897159647404506,0.003950375448906301,0.002448579823702253,0.0012406137773424747,0.00045706823375775386
PA,54.281241770151134,17.49992301682637,14.0,150.0,0.0021728414932249596,0.017674456035167842,0.051735758331740586,0.13395165427677574,0.1922864126990514,0.1935539035700993,0.14978523071351688,0.10101701053224557,0.06632196280014888,0.032894405939100084,0.016728867607560684,0.00860083091068213,0.007152269915198825,0.007132151012483779,0.005643352211570381,0.004788298846180929,0.004325564083734873,0.0026758140611011076,0.0010160045871098191,0.0005432103733062399
PR,54.336103062278376,17.477136295699136,14.0,150.0,0.0014267827504877268,0.01808228751128323,0.052732725737413735,0.13469993885216783,0.19133447864193576,0.1911597705500393,0.14905512040299332,0.10112686719273214,0.06682584515039455,0.03348571761348747,0.01825699560317969,0.009259528870512186,0.007221267798386862,0.006959205660542178,0.005619776956002679,0.00495006260373293,0.0035232798532452026,0.002533267332498617,0.001019130536062662,0.0007279503829019014
RI,54.377214251041615,17.700794271629142,14.0,147.0,0.0012759540656536365,0.016935390325948266,0.04790627537408653,0.12539148590650737,0.1906971349031435,0.1858253102888296,0.15033058809882843,0.10428024591114719,0.07145342767660365,0.042454471639020996,0.016703398677647606,0.010787611645980745,0.007075745273170166,0.006727757800719174,0.006263774504117851,0.004639832966013223,0.005103816262614546,0.0034798747245099178,0.0020879248347059507,0.0005799791207516529
SC,54.31196752232452,17.640698092437177,14.0,148.0,0.002364592316465908,0.017442345675577935,0.049406070047570035,0.12754889142348458,0.18663588060199737,0.1941747572815534,0.15055498372604112,0.10557209224691907,0.06679277825687818,0.03610871560909116,0.017553620608117507,0.009486187998998526,0.0075945141458257995,0.0074554204801513336,0.006481764820430077,0.0051464656299552115,0.004729184632931816,0.0028653295128939827,0.0011405680585306146,0.0009458369265863632
SD,54.50388315512524,18.055302114569184,14.0,149.0,0.0021627017135252037,0.018798868740642155,0.04990850108135086,0.1369156546331725,0.1818333056063883,0.18965230410913325,0.15654633172517052,0.09615704541673599,0.06920645483280652,0.0349359507569456,0.015138911994676426,0.007985360173016137,0.009648976875727832,0.007486275162202629,0.007818998502744968,0.005656296789219764,0.005157211778406255,0.0033272334054233904,0.000998170021627017,0.0006654466810846781
TN,54.28761377180068,17.563911234076436,14.0,149.0,0.0018588119944439906,0.017709780210801537,0.04965683470871803,0.13365062505106626,0.19172317999836588,0.1885774981616145,0.15074761009886428,0.10382792711822861,0.06522183184900728,0.03597107606830623,0.017178691069531824,0.008783397336383692,0.007414821472342512,0.007149276901707656,0.006332216684369638,0.005453876950731269,0.004534684206225999,0.0025124601683144047,0.001286869842307378,0.0004085301086690089
TX,54.14188103562365,17.636003869218694,14.0,150.0,0.002350492258813101,0.01879895821402427,0.053030491661230326,0.13710042876564296,0.1916846356488006,0.19375127608822315,0.14777226120343212,0.09997061884676484,0.06408079319154023,0.03290191176690288,0.01539273638133749,0.008585272572444461,0.0076440796976231145,0.00728055017454397,0.0058762306470327525,0.00499479604997784,0.004302595999183303,0.0026592433606063472,0.001230024550692449,0.0005926029211838114
UT,53.98078092990255,17.538727146948183,14.0,149.0,0.0020008003201280513,0.020058023209283713,0.05152060824329732,0.1359043617446979,0.18952581032412966,0.19322729091636653,0.14965986394557823,0.10034013605442177,0.06462585034013606,0.034213685474189674,0.014655862344937974,0.008853541416566626,0.008353341336534615,0.007452981192476991,0.005802320928371348,0.004651860744297719,0.004701880752300921,0.003051220488195278,0.000900360144057623,0.0005002000800320128
VT,54.411177642754446,17.639393456855252,14.0,149.0,0.0020470829068577278,0.016786079836233366,0.050562947799385874,0.1314227226202661,0.18976458546571137,0.19140225179119755,0.141453428863869,0.10890481064483111,0.07287615148413511,0.031115660184237462,0.01985670419651996,0.00962128966223132,0.008597748208802457,0.006755373592630501,0.005527123848515865,0.00368474923234391,0.003480040941658137,0.0040941658137154556,0.0008188331627430911,0.0012282497441146367
VA,54.21441798221001,17.52486527773951,14.0,150.0,0.0021665365682697977,0.01798543959982795,0.05132780016886241,0.13762286333296161,0.19232791168177402,0.19135615630924124,0.14910869322798018,0.09986777754767177,0.06703519028881844,0.033422012648750256,0.015930415943160275,0.008331607538272823,0.007439504245455849,0.007168687174422124,0.005703088907651379,0.004540168543800679,0.003982603985790069,0.0028515444538256894,0.001210711611680181,0.0006212862217832508
WA,54.19779656484231,17.598607089462178,14.0,149.0,0.002044031054269962,0.017833702134043432,0.04952555976446761,0.13421220417807447,0.19452049656827813,0.19193264073810148,0.14473240070509696,0.1037580167273,0.0661028391403818,0.034917301128905225,0.015902186550650715,0.009151258298015977,0.007519783970295916,0.007782320069009489,0.006244608633687132,0.004650639462926152,0.004275587893335334,0.0028128867719311407,0.0012376701796497018,0.0008438660315793422
WV,54.46018380524504,17.74390654288305,14.0,150.0,0.002286902286902287,0.018018018018018018,0.05162855162855163,0.13894663894663895,0.18468468468468469,0.1920997920997921,0.14490644490644491,0.10235620235620235,0.06916146916146916,0.03513513513513514,0.01787941787941788,0.008731808731808732,0.008385308385308385,0.006237006237006237,0.005474705474705474,0.004781704781704782,0.004712404712404712,0.0029106029106029108,0.0009009009009009009,0.0007623007623007623
WI,54.224771633539085,17.730287375520795,14.0,150.0,0.001912132938766219,0.0179603915319827,0.05315274300022763,0.13999544730252675,0.19130434782608696,0.19116776690188936,0.14680173002503982,0.09817892101069883,0.06601411336216709,0.03330298201684498,0.016571818802640564,0.008490780787616663,0.007625768267698611,0.007284315957204644,0.006146141588891418,0.005303892556339632,0.004507170498520373,0.002412929660824038,0.0012292283177782837,0.0006373776462554063
WY,54.22887519690324,17.614263391006862,14.0,145.0,0.0020833333333333333,0.015509259259259259,0.043055555555555555,0.11597222222222223,0.19560185185185186,0.1886574074074074,0.1502314814814815,0.1076388888888889,0.07013888888888889,0.03981481481481482,0.022685185185185187,0.00949074074074074,0.008333333333333333,0.008101851851851851,0.004166666666666667,0.005555555555555556,0.005092592592592593,0.005092592592592593,0.0020833333333333333,0.0006944444444444445
