,Avg,Std,Min,Max,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20
HI,116.1916748036868,40.31869727930176,14.0,344.0,0.003553854565336249,0.020958629487880444,0.03089119737561509,0.10005467468562056,0.163659558957536,0.19464188080918535,0.17659923455440132,0.1314926189174412,0.08310552214324768,0.04228175687989794,0.013942044833242209,0.008292327319117915,0.008747949699289229,0.007745580462912338,0.005376344086021506,0.0032804811372334607,0.00227811190085657,0.000455622380171314,0.0017313650446509933,0.000911244760342628
ID,115.55731650491583,40.551254870003106,9.0,341.0,0.0016156462585034013,0.015901360544217688,0.02976190476190476,0.07712585034013605,0.1501700680272109,0.1909013605442177,0.186734693877551,0.14812925170068028,0.08945578231292517,0.05076530612244898,0.01913265306122449,0.00824829931972789,0.007908163265306122,0.00901360544217687,0.005272108843537415,0.0035714285714285713,0.002295918367346939,0.0011904761904761906,0.0013605442176870747,0.001445578231292517
IL,115.98812862545743,40.64652348414441,9.0,344.0,0.0022596427799500916,0.01578802585817303,0.028442025425893542,0.0783997799304423,0.15625921050046176,0.19697207867486688,0.18029002023853968,0.14353643919596015,0.0920067592792722,0.04961389582064331,0.016161358143556088,0.008370502819641207,0.008842080443282966,0.008154363075472069,0.005835773092566758,0.0029866582830644687,0.0022006955769948715,0.0012477157958854853,0.0014147328709252745,0.0012182421944078755
IN,116.11276233692837,40.36202559209391,9.0,344.0,0.002358970187497458,0.015089274820026843,0.027656891853418474,0.07969658762760809,0.15579371212429333,0.1952657908650913,0.17946475779883678,0.1463781673241957,0.09197950136250864,0.04929434253873998,0.015841704966038962,0.009049497702037662,0.009252857200959856,0.008256395656241103,0.006304144466588034,0.0029893846341562612,0.002236954488144141,0.001179485093748729,0.001179485093748729,0.0007320941961199008
IA,115.97698618973538,40.76029605514434,9.0,343.0,0.0019522776572668114,0.01527114967462039,0.029240780911062907,0.08073752711496746,0.1518872017353579,0.19700650759219088,0.18030368763557483,0.1427765726681128,0.09127982646420825,0.05232104121475054,0.015661605206073754,0.007982646420824295,0.009370932754880695,0.007982646420824295,0.0072017353579175705,0.002863340563991323,0.0025162689804772236,0.0014316702819956615,0.0014316702819956615,0.0007809110629067246
KS,115.58915336097186,40.36275438964309,9.0,342.0,0.0021623113728376888,0.01633235185866765,0.02631578947368421,0.08078763341921237,0.15587044534412955,0.19345785793154213,0.17924181082075819,0.14459882223040119,0.09362348178137651,0.05097534044902466,0.0152741994847258,0.0090172984909827,0.008879278616120721,0.008557232241442768,0.005934854619065145,0.003082443871917556,0.002668384247331616,0.0012881854987118145,0.0008281192491718807,0.001104158998895841
KY,116.24248263157659,40.59487981161006,9.0,344.0,0.0023325558147284237,0.01729726454818091,0.0271727605949532,0.07688346308806156,0.15294901699433522,0.1964193753597286,0.1826057980673109,0.14343703613946865,0.09408984883826603,0.049074550907273334,0.01687316349095756,0.009178758595619643,0.009118172730302021,0.008633485807761049,0.005089212686680197,0.00302929326588107,0.001999333555481506,0.001423767834964103,0.0013631819696464816,0.0010299597103995638
LA,116.32825365158646,40.8352446660168,9.0,344.0,0.0022776382643228408,0.016177071774805818,0.028061671436080127,0.08219938094959996,0.15122934065292296,0.19511767797699,0.17742218069263563,0.14241079250131403,0.09536880219587689,0.05013724230567074,0.016381475208783507,0.009490159434678503,0.010132570227179817,0.009022951585586638,0.006686912340127314,0.003095252000233604,0.001606026981253285,0.001226420603866145,0.0011096186415931787,0.0008468142264790048
ME,116.91769553887899,40.680969443785976,9.0,339.0,0.0030190884300740164,0.012952863264511102,0.026879626022594468,0.07070510323334632,0.14257888585897935,0.19137125048694975,0.1819244253992988,0.15173354109855863,0.09943513829372809,0.05444098169068952,0.02093883911180366,0.00905726529022205,0.008667705492793144,0.00983638488507986,0.006622516556291391,0.003506038176860148,0.00292169848071679,0.0012660693416439424,0.0010712894429294898,0.0010712894429294898
MD,116.13843527976438,40.13633235245045,9.0,344.0,0.0021142580275734482,0.015306347178786945,0.02777166013302207,0.0774567237809981,0.15361405981588336,0.19891644276086862,0.18112143769545874,0.1442760868607673,0.09170594194599832,0.05111659252081223,0.01587895872792142,0.00964630225080386,0.009139761265031052,0.008765361405981588,0.005373739153415848,0.0027309166189490378,0.001871999295247324,0.0013214112672334053,0.0011452230982689513,0.0007267761969783729
MA,116.05133933382041,40.8069336207583,9.0,344.0,0.002223277909738717,0.01636104513064133,0.029263657957244657,0.0798479809976247,0.15186698337292162,0.19654156769596198,0.17886935866983372,0.14533016627078385,0.0934916864608076,0.049140142517814726,0.015942992874109264,0.009026128266033254,0.008665083135391924,0.00819002375296912,0.006270783847980997,0.0029263657957244657,0.00233729216152019,0.0013111638954869359,0.0013871733966745842,0.001007125890736342
MI,116.53352369672115,40.80638880188461,9.0,344.0,0.0023228032917440933,0.016246349880541546,0.028006371117600213,0.07746217148924874,0.15069020440668968,0.19662861693655428,0.18083355455269445,0.14496947172816566,0.09240775152641359,0.051446774621714896,0.016684364215556146,0.009211574196973719,0.008680647730289355,0.00905229625696841,0.006556941863551898,0.003159012476771967,0.0025351738784178393,0.0011945845500398195,0.001128218741704274,0.0007831165383594373
MN,116.28171385164524,40.17480998868253,9.0,344.0,0.002110280791479431,0.015243675364333771,0.027160555127982322,0.0778321209563296,0.1520643511507237,0.19675265026440578,0.18287445070632338,0.1437721889818516,0.09528538444350654,0.05087018049107475,0.016534670672062365,0.008565257330122396,0.00908662081978202,0.008267335336031183,0.005908786216142407,0.002433029618411579,0.0018868392959110207,0.0009185928151145759,0.0012413416420467241,0.0011916879763648552
MS,115.8314676821755,40.26248742308649,9.0,343.0,0.0022594785123593473,0.015500022594785124,0.026435898594604365,0.08097970988295901,0.15667224004699715,0.19169415698856704,0.18053233313751185,0.1451037100637173,0.09236748158525013,0.053142934610691854,0.01672014099145917,0.008134122644493652,0.008224501784988025,0.007637037371774595,0.005558317140403995,0.003344028198291834,0.0022594785123593473,0.0013556871074156085,0.0010845496859324868,0.0009941705454381128
MO,115.91372927952808,40.40911675494944,9.0,344.0,0.002000967500769603,0.016073705967720658,0.029794625972997934,0.08030256387703945,0.15268921236641894,0.1929504375742117,0.1821979858393069,0.14571880909450724,0.09380359734377061,0.04797924271076125,0.0159637626984476,0.008729495580280576,0.00949909846519196,0.008553586349443688,0.005365231540525089,0.002902502308808655,0.0021548880777518802,0.001231364615858217,0.001187387308148995,0.0009015348080390519
MT,115.31828734877746,40.22614848169967,9.0,340.0,0.0036779193484828584,0.01300407198213582,0.029817417575200317,0.07933797451727309,0.15223959017470118,0.19203993169578354,0.17601471167739394,0.1452778142650729,0.09641402863522922,0.055562853014580325,0.01668199133061868,0.008012610009194798,0.008800735583869696,0.007881255746748982,0.006305004597399186,0.003546565086037042,0.002495730986470511,0.0010508340995665309,0.0010508340995665309,0.0007881255746748983
NE,115.24067206405763,40.29370100705204,9.0,343.0,0.0023581534943547234,0.01707874803487209,0.0275832499642704,0.07817636129769902,0.15978276404173217,0.19694154637701872,0.18014863512934115,0.14591967986279833,0.08925253680148636,0.04523367157353151,0.017578962412462484,0.008432185222238101,0.008789481206231242,0.008003430041446335,0.0067171644990710305,0.0023581534943547234,0.0024296126911533514,0.0012148063455766757,0.0010004287551807919,0.0010004287551807919
NV,116.18997895293455,40.75519536894549,9.0,342.0,0.0022114108801415304,0.014772224679345422,0.02830605926581159,0.07620521892967713,0.15307386112339672,0.19230429013710748,0.1827952233524989,0.14781070322865988,0.09283502874834144,0.049358690844758954,0.016364440513047324,0.009995577178239717,0.009066784608580274,0.007872622733303847,0.007695709862892525,0.0032286598850066344,0.0026536930561698365,0.0012826183104820876,0.0013710747456877489,0.000796107916850951
NH,116.58358148945092,40.2469496738387,12.0,343.0,0.003345798071245818,0.018106671914977366,0.032178704979334775,0.08590828577051761,0.1513481598110608,0.19385947648100768,0.17860657350915174,0.13993308403857507,0.09525683920488093,0.04684117299744145,0.016138555402479826,0.009545365085613069,0.007085219444991143,0.007478842747490651,0.006101161188742373,0.002656957291871679,0.002361739814997048,0.0008856524306238929,0.0012792757331234008,0.001082464081873647
NJ,116.26140454828587,40.38877036507967,9.0,344.0,0.0024083150245056617,0.0156188383753028,0.027885752915328715,0.07715058306574278,0.15165342797588868,0.19753816686383865,0.18200383077009746,0.1451326685820517,0.0936285279702552,0.0507577037913357,0.015506168666553997,0.009027660413497831,0.008745986141625825,0.008210805025069011,0.006351754830713763,0.0030279984226240777,0.0020843896118528534,0.001295701650611233,0.0012252830826432314,0.0007464368204608191
NM,115.91420817958004,40.49781191649449,9.0,340.0,0.0025393600812595226,0.016646916088256872,0.026465775069127024,0.07539077930139383,0.14632357090457648,0.1941764008803115,0.18181818181818182,0.14875007053778003,0.09525421815924609,0.0526493990181141,0.01766266012076068,0.008125952260030472,0.008972405620450314,0.009198126516562271,0.006715196659330737,0.003611534337791321,0.002313639185147565,0.001297895152643756,0.0012414649286157666,0.0008464533604198408
NY,115.92363493628676,40.60760086013237,9.0,344.0,0.002193036798414075,0.01593358939412712,0.028212117457564117,0.0805724197745013,0.1560463387436501,0.1937987857762359,0.18200966422995912,0.1437987857762359,0.09138272828645769,0.0486990459670425,0.015983149547763597,0.009255358691611945,0.008852682443315574,0.00863585677115599,0.006188824185354974,0.002911659026142981,0.0019390410110271341,0.0012823689753438236,0.001263783917730145,0.0010407632263660018
NC,116.01049951356153,40.54454786819054,9.0,344.0,0.002256552681826072,0.015168306784345666,0.028894556233559878,0.07864553429559505,0.15669021136821865,0.194691092625479,0.18149893848557275,0.1446063049951264,0.09127688836072798,0.04798846354131895,0.016463487909417436,0.009440134592017946,0.009133029789165876,0.008745810689917616,0.0061688008225067766,0.0028841146702629082,0.0021897907681625787,0.001068190618615892,0.0012417715941409745,0.0009480191740216041
ND,115.52796080151191,40.41370777690396,10.0,344.0,0.0019334880123743233,0.018561484918793503,0.0257153905645785,0.09396751740139211,0.14984532095901004,0.19992266047950502,0.18503480278422274,0.13089713843774167,0.08952049497293117,0.05201082753286929,0.015661252900232018,0.008120649651972157,0.007733952049497293,0.006187161639597835,0.006187161639597835,0.0030935808197989174,0.0017401392111368909,0.0007733952049497294,0.0009667440061871616,0.0021268368136117557
OH,116.13945360238107,40.40212003316049,9.0,344.0,0.0024030484385906695,0.015505383972811223,0.028218654521736147,0.07781299705912643,0.15425282358191533,0.19685543947178707,0.17974802320658206,0.14526999965670737,0.09302086074906453,0.05064710661524906,0.016191969240979986,0.008753962169151724,0.00857087276430672,0.008342011008250466,0.005801645516026044,0.003135406057970683,0.0022314021215484787,0.001064207165661582,0.0012587396583093981,0.0009154470242250169
OK,115.82693062613552,40.525861678759256,10.0,344.0,0.0020299329089970754,0.017374849475313953,0.02965766385687253,0.08560123860313092,0.15678651298813007,0.19291243763977292,0.17887493548942027,0.143265095475658,0.09165663168759676,0.045346636848443145,0.01603302941682436,0.008635816273868915,0.008670221916394289,0.008739033201445036,0.006296232582143471,0.0029244796146568035,0.0018923103388955788,0.0011009805608119731,0.0009633579907104765,0.0012386031309134697
OR,116.37588488835826,41.01692466410185,9.0,343.0,0.002415932092719556,0.01593209271955599,0.02745674175644793,0.0762650995755795,0.1544564152791381,0.19415605615409728,0.18047665687234737,0.1445968005223637,0.09265426052889324,0.05184459680052236,0.018054195233431276,0.00910871694417238,0.008390466862553052,0.007966046359777995,0.006301012079660464,0.0034606594841658507,0.0022526934378060723,0.0012732615083251714,0.0015017956252040483,0.0014365001632386549
PA,116.27874180117587,40.57226280168853,9.0,344.0,0.0023840899717329418,0.015743041374523432,0.028317355571427134,0.07919806053777827,0.15150539689565332,0.1956563289038216,0.17943043386413704,0.14560049894878732,0.09451860495528575,0.05065939703648563,0.016447202969550042,0.008671247070184792,0.008480117494391856,0.00866118761882727,0.006045730265871299,0.0029775976018267965,0.0023740305203754186,0.0013580259332655997,0.0011769558088301863,0.0007946966572443139
PR,115.27950325549021,40.113375355499315,9.0,342.0,0.0019217890108610197,0.016713740791427657,0.02932184142328859,0.07719185860291762,0.15365576682293336,0.19873045453221908,0.17983286259208572,0.14407593978394434,0.09029496549515185,0.05060711061934019,0.017034038959904494,0.010016597268730163,0.008385988411029905,0.008618932533558513,0.005619776956002679,0.0032903357307165946,0.0017470809189645633,0.0009608945054305098,0.0008735404594822817,0.00110648458201089
RI,116.23787512569673,39.97121163390084,9.0,342.0,0.00197192901055562,0.01577543208444496,0.02575107296137339,0.0773692147082705,0.1497506089780768,0.1908131307272938,0.18478134787147663,0.1471987008467695,0.09453659668251943,0.05335807910915207,0.018791323512353554,0.009511657580327109,0.008699686811274794,0.008351699338823803,0.004987820438464215,0.0030158914279085954,0.0017399373622549589,0.0012759540656536365,0.0008119707690523141,0.0015079457139542977
SC,115.75996532681783,40.43971753773351,9.0,344.0,0.001975130052577406,0.017108520877959218,0.027790914401758144,0.08053523242551534,0.1538375942359585,0.195315325340084,0.18235179569922386,0.14560324922803017,0.09130108214871895,0.04768130859320666,0.015689765488079672,0.009235819400784488,0.00815088880852366,0.009124544468244917,0.00595320889086711,0.002920966979163769,0.002253317383926336,0.0013909366567446519,0.0009736556597212563,0.0008067432609118981
SD,116.61574670384823,40.67528347787553,14.0,341.0,0.002495425054067543,0.02029612377308268,0.033771419065047416,0.0911661953086009,0.15954084179005157,0.19331226085509898,0.1725170520712028,0.13225752786557976,0.09316253535185494,0.044085842621859925,0.015637997005489936,0.009815338545999001,0.008650806854100815,0.008318083513558476,0.005822658459490934,0.0026617867243387125,0.002495425054067543,0.000998170021627017,0.0014972550324405256,0.0014972550324405256
TN,116.12749567060004,40.55932964528892,9.0,344.0,0.0023694746302802515,0.01613693929242585,0.0275349293242912,0.08131791813056623,0.14962415230002452,0.1960127461393905,0.18434921153689027,0.14433368739276084,0.08959065283111366,0.05031048288258844,0.017199117574965277,0.009477898521121006,0.00917150093961925,0.007823351581011521,0.0064139227061034395,0.002982269793283765,0.0019200915107443419,0.0012051638205735763,0.0014502818857749817,0.0007762072064711169
TX,115.75100027135333,40.50160474100178,9.0,344.0,0.0019471238838896664,0.015502293223909287,0.02825072581408204,0.08057407785507621,0.15785149072003746,0.19648521729603752,0.18084348809067322,0.14315593424597503,0.09010054330234203,0.04876275465741077,0.015611850066481085,0.008963741664965216,0.00886414453535449,0.008505594868755883,0.00602562634144884,0.002803659198541898,0.0021413382866305795,0.0012150849812508403,0.001339581393264246,0.001055729573873681
UT,114.60613536948803,40.15713966237091,11.0,343.0,0.002150860344137655,0.01875750300120048,0.03231292517006803,0.09128651460584233,0.16221488595438174,0.19777911164465786,0.17792116846738695,0.13920568227290916,0.08298319327731092,0.0430172068827531,0.013755502200880352,0.009103641456582634,0.009103641456582634,0.006152460984393758,0.005802320928371348,0.0022509003601440575,0.0020008003201280513,0.0015006002400960385,0.0015006002400960385,0.0012004801920768306
VT,115.82575440773275,39.407213351017596,12.0,336.0,0.0024564994882292734,0.016581371545547594,0.03029682702149437,0.07615148413510747,0.14943705220061412,0.19979529170931423,0.17932446264073695,0.14268167860798361,0.0931422722620266,0.05240532241555783,0.01617195496417605,0.009825997952917094,0.008802456499488229,0.007164790174002047,0.007983623336745137,0.0026612077789150462,0.0024564994882292734,0.00020470829068577277,0.0016376663254861821,0.0008188331627430911
VA,116.08955647748738,40.862376031522494,9.0,343.0,0.00230991031175824,0.015213547225718063,0.028642887865802175,0.08056011342456151,0.15317094929348604,0.19275803291223934,0.1810651076099597,0.14482341133927007,0.09116977044270626,0.051280008921032925,0.016280885093909802,0.009510458318066685,0.009128128335430839,0.008554633361477068,0.006404027209150431,0.0033294569321204977,0.002373631975530881,0.0009876857884759372,0.001258502859509662,0.0011788507797938605
WA,115.84133208292154,40.4301989268676,9.0,344.0,0.002156546525147208,0.016295990698721074,0.02863518733825901,0.0807110977759442,0.15347110227656302,0.1936391253797397,0.1842065784045306,0.14400105014439485,0.0921689232269437,0.048887972096163225,0.015583392716498518,0.008457412894272962,0.00898248509170011,0.008269887109477554,0.0062633612121666725,0.002644113565615272,0.0024378352023403218,0.0011064021302929154,0.0009001237670179649,0.0011814124442110791
WV,116.87215601590876,40.80728163875111,9.0,342.0,0.0026334026334026333,0.015176715176715178,0.02681912681912682,0.07318087318087318,0.1501039501039501,0.1916146916146916,0.183991683991684,0.1458073458073458,0.09625779625779626,0.051351351351351354,0.01988911988911989,0.008454608454608454,0.007692307692307693,0.010949410949410949,0.007415107415107415,0.003465003465003465,0.0017325017325017325,0.0014553014553014554,0.0015246015246015245,0.0004851004851004851
WI,115.89972928678156,40.62449534391567,9.0,344.0,0.0023446391987252445,0.016230366492146597,0.028340541770999317,0.08042340086501253,0.1532437969496927,0.19663100386979285,0.18269974960163898,0.14306851809697246,0.08993853858411109,0.04871386296380605,0.016822217163669474,0.009697245618028682,0.009310266332802184,0.008695652173913044,0.00559981789210107,0.002503983610289096,0.0022991122239927157,0.0012747552925108127,0.0011381743683132257,0.001024356931481903
WY,115.38060794236291,40.38836416440463,10.0,333.0,0.0025462962962962965,0.016203703703703703,0.030555555555555555,0.07777777777777778,0.13796296296296295,0.175,0.1798611111111111,0.1527777777777778,0.10671296296296297,0.05625,0.02175925925925926,0.008564814814814815,0.00787037037037037,0.010185185185185186,0.00625,0.003472222222222222,0.0032407407407407406,0.000462962962962963,0.000925925925925926,0.0016203703703703703
