,Avg,Std,Min,Max,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20
HI,28.297487443635966,6.417686028428026,16.0,57.0,0.010023692363768908,0.05640605066520867,0.10670676143612175,0.12894113358848186,0.1288500091124476,0.12629852378348824,0.11162748314197193,0.09176234736650264,0.07198833606706762,0.05558593038090031,0.03544742117732823,0.024512484053216693,0.020229633679606344,0.01366867140513942,0.008110078367049389,0.005558593038090031,0.0030982321851649353,0.0006378713322398396,0.000455622380171314,9.112447603426281e-05
ID,28.168674409865268,6.329093776926681,16.0,54.0,0.006802721088435374,0.05,0.09115646258503401,0.1221938775510204,0.12091836734693878,0.12134353741496598,0.11054421768707483,0.09591836734693877,0.07644557823129251,0.05731292517006803,0.04277210884353742,0.031802721088435376,0.025510204081632654,0.019982993197278913,0.012159863945578232,0.00816326530612245,0.004081632653061225,0.0017857142857142857,0.0007653061224489796,0.0003401360544217687
IL,28.55661099554922,6.601979328615622,15.0,59.0,0.0017782406224824633,0.03603639007329102,0.09767551529679917,0.13139331538718488,0.13960662566561216,0.1333778712200106,0.11944668225492701,0.09784253237183896,0.07411628318236299,0.053848269899593265,0.037696736289863045,0.027911500599296563,0.020199241545988643,0.013439962273790108,0.008006995068084019,0.004037883402432554,0.002141748374039652,0.001011926984064606,0.0002947360147760989,0.00013754347356217947
IN,28.327760767606794,6.504424055927607,16.0,58.0,0.01063570179363078,0.06039777117989181,0.11162402895839264,0.13488835563509172,0.13254972139748647,0.1284011876194737,0.107394151380811,0.0900475861227478,0.06660023589701874,0.04823687314434457,0.03621832675804287,0.026030015862040914,0.01877008175051857,0.013035343880912677,0.008154715906780005,0.003762150730060601,0.0018709073900841909,0.0009557896449343149,0.0003660470980599504,6.10078496766584e-05
IA,28.18132977142425,6.371700197298468,16.0,57.0,0.009891540130151843,0.055878524945770065,0.10772234273318872,0.13388286334056398,0.13501084598698482,0.12828633405639914,0.10841648590021692,0.08911062906724512,0.06802603036876356,0.05010845986984815,0.036832971800433836,0.027071583514099783,0.020086767895878526,0.013579175704989154,0.009327548806941432,0.0038177874186550976,0.0017787418655097614,0.0009110629067245119,0.0001735357917570499,8.676789587852495e-05
KS,28.28964155444062,6.438191520243017,16.0,56.0,0.008879278616120721,0.05424181082075819,0.09817813765182186,0.12518402649981597,0.1327291129922709,0.12877254324622744,0.11069193963930805,0.09008097165991903,0.07140228192859772,0.05152741994847258,0.037403386087596614,0.03188259109311741,0.022313213102686788,0.01513617960986382,0.010167464114832535,0.006164887743835112,0.0027603974972396023,0.0016102318733897682,0.000736105999263894,0.00013801987486198014
KY,28.369274096069205,6.485858367584225,16.0,57.0,0.009633152585501802,0.05473932931447093,0.10454091060555572,0.13038078216352125,0.13144103480657962,0.1279270546181576,0.1140831843930811,0.08903092908424465,0.06758353276180668,0.05107388446275484,0.03553361000878495,0.029777952803610917,0.021023295265214625,0.014116506619005787,0.008724364605737481,0.005695071339856412,0.0029687074005634484,0.0010602526430583746,0.0004241010572233498,0.0002423434612704856
LA,28.832778496204643,6.853741004296865,16.0,59.0,0.009869765812065643,0.05810897623080068,0.11008584944227064,0.12991298253810665,0.13613268702914208,0.12512410208491503,0.11131227004613678,0.08818548151608947,0.06637271506161303,0.04858961630555393,0.036792618115984346,0.026222040530280908,0.019213922793902938,0.013140220755708696,0.008818548151608947,0.005927699585353034,0.0031828534719383285,0.0020148338492086667,0.0005840098113648309,0.00040880686795538167
ME,28.25773895389226,6.388997998984369,16.0,58.0,0.01090767432800935,0.061453058044409814,0.11248539150759641,0.12592520451889366,0.1376119984417608,0.13069731203739773,0.11219322165952474,0.08589793533307363,0.06807557460070121,0.05151928320997273,0.03359953252824308,0.028048305414881184,0.017919750681729647,0.010420724581223218,0.007206856252434749,0.0038955979742890533,0.0013634592910011687,0.00048694974678613166,0.00019477989871445267,9.738994935722633e-05
MD,28.8208700805207,6.826450943710343,15.0,59.0,0.0015636699995595295,0.034929304497203016,0.09353389419900454,0.12987270404792317,0.13540060784918292,0.1333744439060917,0.12020437827599877,0.09707968109941417,0.07342641941593622,0.05523499097035634,0.03862925604545655,0.028806765625688235,0.021252697881337268,0.015086111967581377,0.009954631546491653,0.006122538871514778,0.003149363520239616,0.0014755759150773026,0.0007708232392194864,0.00013214112672334051
MA,28.32367944956149,6.456377233982378,15.0,57.0,0.0015391923990498812,0.031961995249406176,0.08883610451306413,0.1258147268408551,0.13731116389548695,0.1320665083135392,0.12028503562945368,0.09995249406175771,0.0770166270783848,0.05807125890736342,0.040608076009501184,0.028617577197149642,0.021320665083135393,0.016399049881235153,0.010470308788598575,0.005415676959619952,0.0024893111638954867,0.0011591448931116389,0.0004180522565320665,0.0002470308788598575
MI,28.489209944483534,6.577374530934911,16.0,59.0,0.010631802495354394,0.061667109105388904,0.11245022564374835,0.13462967878948764,0.13727103796124238,0.13009025749933634,0.10974250066365808,0.0871648526679055,0.0656092381205203,0.0472259092115742,0.034762410406158746,0.024900451287496683,0.017467480753915583,0.01246349880541545,0.007034775683567826,0.003490841518449695,0.0019511547650650385,0.000995487125033183,0.00038492168834616407,6.636580833554553e-05
MN,28.250678569004155,6.391149602161101,16.0,59.0,0.010650711288760892,0.06301050175029171,0.11715782417636982,0.13935301273616524,0.13840959308820974,0.1298939894237692,0.1096601206584076,0.08570222696690583,0.06452493855358872,0.04597929442141066,0.03483204647583108,0.024355123016956727,0.016410536507857693,0.009980386802055662,0.0054867300578465205,0.0029047394423893343,0.0011172074778420518,0.0004220561582958862,9.930733136373792e-05,4.965366568186896e-05
MS,28.904810217191958,6.886577344055646,16.0,58.0,0.007637037371774595,0.05467937999909621,0.1031677888743278,0.1305074788738759,0.1301911518821456,0.12372904333679786,0.10850015816349587,0.09033395092412672,0.06927561118893759,0.05237471191648967,0.0380948077183786,0.02860499796646934,0.021826562429391298,0.01554521216503231,0.011297392561796737,0.006462108545347733,0.004112250892494012,0.002530615933842469,0.0007230331239549912,0.00040670613222468254
MO,28.388236507629134,6.5265013474188125,16.0,58.0,0.010642508465631735,0.05958925194599587,0.11174633888913321,0.13015084216544262,0.132899423897269,0.1277101015875808,0.11148247504287788,0.09035137868859669,0.06618584810237917,0.0494744711728748,0.03513786885966841,0.02627644135626017,0.019503935969039977,0.013588988082149612,0.007849949426096134,0.003935969039975373,0.002220854039315713,0.0007915915387659968,0.00028585250010994327,0.00017590923083688818
MT,28.23936735641603,6.339504672908857,16.0,54.0,0.0072244844345199,0.04741888874293971,0.0898463155129384,0.11690529357677656,0.12373571522395901,0.1259687376855379,0.11296466570340208,0.08945225272560095,0.07802443189281492,0.05464337317745961,0.04584263759358991,0.036385130697491136,0.026270852489163273,0.017601471167739392,0.009720215420990412,0.009326152633652962,0.0055168790227242874,0.0019703139366872456,0.0007881255746748983,0.0003940627873374491
NE,28.260644409820337,6.437003645700635,16.0,57.0,0.010433042732599686,0.05845362298127769,0.10604544804916392,0.13062741174789194,0.13091324853508646,0.12541089038159212,0.11340574531942262,0.08646562812633986,0.06917250250107189,0.05316564241817922,0.0383021294840646,0.026011147634700586,0.022366728597970557,0.01279119622695441,0.007717593254251822,0.004716306988709447,0.0025010718879519794,0.0010004287551807919,0.00035729598399313994,0.00014291839359725596
NV,28.409197645319292,6.463714977499272,16.0,58.0,0.010659000442282176,0.055108359133126936,0.10681114551083591,0.1344095532950022,0.13653250773993808,0.12768686421937195,0.11251658558160106,0.09066784608580274,0.06881910659000443,0.0492702344095533,0.035515258735072976,0.024988942945599293,0.018620079610791686,0.012781954887218045,0.008359133126934985,0.0037151702786377707,0.0019460415745245466,0.0009287925696594427,0.00048651039363113664,0.00017691287041132243
NH,28.35396666771773,6.476813217045476,16.0,55.0,0.010037394213737453,0.04841566620743948,0.09683133241487896,0.11966148395985042,0.12586105097421768,0.11985829561110017,0.11365872859673293,0.0940759692973824,0.06996654201928754,0.056976973036803776,0.04260972249557174,0.0346388506199567,0.0222397165912222,0.018205077740602243,0.012202322377484746,0.0073804369218657745,0.004329856327494588,0.001672899035622909,0.001082464081873647,0.000295217476874631
NJ,28.671374011735505,6.579327144506971,16.0,59.0,0.00933750211255704,0.056419356655963045,0.10961354289899161,0.132753084333277,0.13552757591121628,0.13172497324094418,0.1127823784575517,0.08848797250859107,0.0663202073122641,0.04888456988338685,0.03658948791617374,0.026618218691904682,0.018196157962931666,0.01212607740408991,0.007675623908512196,0.0037321841023040957,0.0019435524759168498,0.000859106529209622,0.0002816742718720072,0.00012675342234240325
NM,28.542631983738335,6.343048449961301,16.0,54.0,0.00648947576321878,0.03696179673833305,0.08498391738615202,0.11376333164042661,0.12538795779019243,0.12109926076406523,0.11353761074431465,0.10072794988996106,0.07832515095084927,0.05930816545341685,0.04768353930365104,0.03555104113763331,0.026465775069127024,0.018791264601320468,0.013430393318661474,0.008633824276282377,0.004683708594323119,0.002708650753343491,0.0010721742565317984,0.00039501156819592576
NY,28.60210805739377,6.609196760830559,16.0,59.0,0.00997398091934085,0.059280138768430184,0.11030851195638706,0.1347974228720109,0.1360550117705365,0.12871391401313345,0.11113244951059348,0.08880560029736093,0.06638582579605996,0.04773262297113121,0.03467971750712427,0.025969520505513568,0.01919216949572544,0.012383843389914509,0.007415437987857762,0.003840911906826911,0.0020071862222772892,0.0008487176310246562,0.000359311113864453,0.00011770536488663115
NC,28.637963693436024,6.695736290013414,16.0,59.0,0.010161163259583673,0.060980331940234736,0.11049096711308133,0.13327013205506522,0.13532639899590082,0.12688769310883527,0.11195972921367818,0.0870842401826606,0.06761646615838596,0.04736090155288211,0.03530369994525523,0.025262708130265845,0.018546459615718425,0.012604649299667526,0.008318534442471258,0.0046065720427810345,0.0022699050645587707,0.0014287049523987556,0.0004806857783771514,4.005714819809595e-05
ND,28.111320923228288,6.258497603337205,16.0,54.0,0.00908739365815932,0.046790409899458624,0.09029389017788089,0.11330239752513535,0.12664346481051816,0.13418406805877803,0.110015467904099,0.095707656612529,0.07501933488012374,0.058004640371229696,0.040989945862335654,0.031902552204176336,0.02300850734725445,0.01740139211136891,0.012954369682907967,0.005993812838360402,0.005220417633410673,0.0021268368136117557,0.0009667440061871616,0.0003866976024748647
OH,28.462638577979277,6.547298412690327,16.0,59.0,0.010905262676080513,0.06196432045223083,0.11259998397967708,0.13501699298538716,0.13652748057535846,0.12886061174747393,0.1113641304969733,0.08832919474991131,0.06416139331037087,0.04750025746947557,0.034592454427902826,0.02541509801004703,0.018114407991852523,0.011248555310164894,0.0068200803304763755,0.00367323118470288,0.0018080078728444084,0.000709471443774388,0.0003204064584787559,6.865852681687626e-05
OK,28.29561949093206,6.516004031475954,16.0,57.0,0.01083777739549286,0.05697574402201961,0.10789609495957336,0.13259934629279202,0.12964046103560983,0.12251849303285739,0.10899707552038534,0.09162222604507139,0.07018751075176329,0.05105797350765526,0.03616033029416824,0.027834164803027698,0.020849819370376742,0.014106313435403407,0.00860141063134354,0.005608119731635989,0.0026148288319284363,0.001273008773438844,0.0005160846378806125,0.00010321692757612249
OR,28.270908407404455,6.398284148913943,16.0,56.0,0.008684296441397323,0.05468494939601698,0.1000652954619654,0.12347371857655894,0.13225595821090433,0.1266079007508978,0.11247143323539013,0.09030362389813908,0.07254325824355207,0.05174665360757427,0.03836108390466863,0.030656219392752204,0.022396343454129938,0.014724126673196213,0.010316682990532159,0.006007182500816193,0.0028403525954946132,0.0012732615083251714,0.0005223636957231473,6.52954619653934e-05
PA,28.408895350798915,6.491536463062275,15.0,59.0,0.0019112957579293626,0.036133549276222476,0.09885422849037813,0.1348570048989528,0.1408926757134666,0.1365168143729441,0.11803760222917442,0.09931696325282419,0.07302155740425917,0.05123278576386444,0.03682765141989156,0.027261113178887224,0.018921828003500687,0.012463660231970949,0.007584826323572312,0.003299500045267531,0.0016396905712762425,0.0008550533653894517,0.00027160518665311995,0.0001005945135752296
PR,29.13804783520831,6.409170656428646,16.0,58.0,0.004018286113618496,0.03674693532888798,0.09046967358704831,0.12442127944559299,0.13708761610808606,0.13385551640800164,0.1207524095157674,0.09908860612060683,0.07591066592901027,0.05512040299333197,0.040415805258713564,0.028506536994438458,0.021722039425792736,0.014675479719302333,0.00856069650292636,0.004571528404623941,0.0024167952712343126,0.000990012520746586,0.00043677022974114083,0.00023294412252860845
RI,28.4140175054161,6.524415810938853,16.0,55.0,0.009047674283725786,0.05103816262614546,0.0940726133859181,0.12040366546804315,0.12040366546804315,0.12086764876464447,0.11077601206356572,0.09790047558287901,0.0720334067973553,0.05776592042686463,0.04384642152882496,0.030738893399837607,0.02401113559911843,0.018907319336503886,0.012527549008235703,0.007771720218072149,0.004291845493562232,0.0020879248347059507,0.0008119707690523141,0.0006959749449019835
SC,28.742874109507056,6.771797258589546,16.0,59.0,0.009653100397807883,0.059420813976131526,0.11277714412885637,0.13130442039669513,0.13247280718836063,0.12487829304253484,0.11057946421119982,0.0906890700197513,0.06771079645032965,0.04876623918546749,0.0355523409463933,0.025787965616045846,0.019000194731131945,0.01254624864383676,0.008317801207333018,0.0054246529613041425,0.002948785712298662,0.0012796617242050797,0.0008067432609118981,8.345619940467911e-05
SD,28.194070772605752,6.379383923435865,16.0,54.0,0.009316253535185493,0.043087672600232906,0.09282981201131259,0.12560306105473298,0.1201131259357844,0.1261021460655465,0.10963234070870072,0.08883713192480452,0.07502911329229746,0.05706205290301115,0.047246714357012144,0.03227416403260689,0.025619697221760107,0.016303443686574614,0.013475295291964732,0.008484445183829646,0.005157211778406255,0.002495425054067543,0.0008318083513558476,0.0004990850108135085
TN,28.510393007178013,6.596539288447134,16.0,58.0,0.009886428629790016,0.058521938066835526,0.10979246670479614,0.12885039627420541,0.13436555274123702,0.1260519650298227,0.10920009804722608,0.08863060707574148,0.06893945583789525,0.05137266116512787,0.0367677097802108,0.02796388593839366,0.01928262112917722,0.012786992401339979,0.008844676852684042,0.004514257700792549,0.0022877686085464497,0.001103031293406324,0.0005719421521366124,0.00026554457063485576
TX,28.643453722736385,6.538821474052867,15.0,59.0,0.0016533123515380286,0.03169180664213257,0.09437824001912265,0.13037264266043852,0.14073572399643441,0.13565129052980693,0.1214487398473176,0.09917882166635958,0.07483728318949848,0.05384718812403826,0.03865862585840276,0.02918693883242285,0.01986962735733956,0.01355516934001962,0.00796777036885797,0.0039191470501820135,0.0019570835968507386,0.0007469784720804347,0.000258952536987884,8.465756016911593e-05
UT,28.036988637509992,6.289853322117265,16.0,55.0,0.009253701480592237,0.050170068027210885,0.10289115646258504,0.12635054021608644,0.1284013605442177,0.12344937975190076,0.10779311724689876,0.09558823529411764,0.07387955182072829,0.052671068427370946,0.038965586234493796,0.02901160464185674,0.023209283713485393,0.015856342537014807,0.010954381752701081,0.006752701080432173,0.003051220488195278,0.0013005202080832333,0.0002501000400160064,0.00020008003201280514
VT,28.264040158890086,6.461457678753166,16.0,53.0,0.008802456499488229,0.045445240532241554,0.0917093142272262,0.11013306038894576,0.11627430910951894,0.11074718526100306,0.10910951893551689,0.09887410440122825,0.0827021494370522,0.06325486182190379,0.04257932446264074,0.03480040941658137,0.02947799385875128,0.018014329580348005,0.014329580348004094,0.010644831115660185,0.006345957011258956,0.00368474923234391,0.0020470829068577278,0.0010235414534288639
VA,28.602509080692798,6.689305833175699,16.0,59.0,0.009398945406464562,0.06227199592181352,0.11342456151530117,0.132987112293502,0.13544039634874866,0.1272840233858506,0.10939416628168161,0.08685262772210982,0.06498016663215077,0.04898602902521785,0.03590715753588326,0.026141812562726012,0.01784206585633951,0.012585028595096618,0.008267885874500183,0.0043171427205964345,0.0021983974001561182,0.0010832682841348988,0.0004460516464084877,0.0001911649913179233
WA,28.30039464969518,6.426629282432885,16.0,58.0,0.010088887221993024,0.059351910887747064,0.11167160484566628,0.13259948242883396,0.13708134868544425,0.1265236470014627,0.11165285226718674,0.08849341784495368,0.06634662266061583,0.049281776244233584,0.03525484754153696,0.025522259310655215,0.02036530022878146,0.012451712110415182,0.007463526234857293,0.003825526009826351,0.0012751753366087837,0.00060008251134531,9.376289239770468e-05,5.625773543862281e-05
WV,28.18990683178558,6.35378323107049,16.0,54.0,0.008038808038808038,0.045876645876645875,0.09182259182259182,0.11822591822591823,0.1313236313236313,0.12176022176022176,0.10554400554400555,0.09341649341649341,0.07692307692307693,0.05800415800415801,0.04421344421344421,0.033471933471933474,0.023423423423423424,0.018364518364518363,0.013582813582813583,0.00796950796950797,0.004781704781704782,0.0017325017325017325,0.0009702009702009702,0.0005544005544005544
WI,28.359805862535552,6.460972606408827,16.0,57.0,0.00928750284543592,0.055406328249487824,0.10575916230366492,0.12859094013202824,0.13139084907807877,0.1253357614386524,0.1127703164124744,0.09016617345777374,0.07111313453221034,0.05192351468244935,0.03915319826997496,0.02704302299112224,0.018893694513999543,0.014978374687002048,0.009424083769633508,0.004393353061689051,0.002617801047120419,0.001343045754609606,0.0002503983610289096,0.0001593444115638516
WY,28.19272535119039,6.267143167841795,16.0,51.0,0.006712962962962963,0.03657407407407407,0.07962962962962963,0.10231481481481482,0.1224537037037037,0.09907407407407408,0.10833333333333334,0.10462962962962963,0.08217592592592593,0.06620370370370371,0.05185185185185185,0.03680555555555556,0.03148148148148148,0.022916666666666665,0.02060185185185185,0.0125,0.008564814814814815,0.004398148148148148,0.001388888888888889,0.001388888888888889
