,Avg,Std,Min,Max,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20
GA,169.66983194839852,9.652363641980477,144.0,195.0,0.0002831218907149502,0.0009707036253084006,0.012079867337171209,0.03348927507313982,0.04659377401480323,0.06387769134321114,0.08002912110875925,0.0853275450635676,0.09046418508082456,0.09982068946921387,0.08964178339827161,0.0832513178649913,0.07857306567079665,0.06083076051932644,0.05702883798686854,0.048063311447561784,0.03305785123966942,0.021301551777601013,0.012686557102988959,0.0026289889852102516
HI,169.26120650649332,9.67626764528369,144.0,194.0,0.000455622380171314,0.0024603608529250955,0.011481683980317113,0.04127938764352105,0.04683798068161108,0.059959905230544924,0.07089484235465646,0.07909604519774012,0.09422270821942774,0.09987242573355203,0.09221796974667396,0.08383451795152178,0.0793694186258429,0.0573172954255513,0.057772917805722614,0.045106615636960085,0.034718425369054125,0.022598870056497175,0.014488791689447786,0.006014215418261345
ID,169.8323025394744,9.581093534704998,145.0,194.0,0.0005102040816326531,0.003996598639455782,0.013775510204081633,0.03222789115646259,0.049829931972789114,0.06624149659863945,0.07108843537414966,0.08214285714285714,0.08520408163265306,0.10008503401360544,0.0891156462585034,0.08086734693877551,0.07857142857142857,0.05960884353741497,0.05901360544217687,0.04532312925170068,0.038860544217687074,0.023554421768707482,0.015051020408163265,0.004931972789115646
IL,169.36913375766267,9.696465929311497,144.0,195.0,0.0008252608413730769,0.0019354331636963827,0.01570942958756607,0.03348201127856483,0.04877881044544436,0.06562788595681135,0.08075766804865109,0.08636747686322284,0.08950150315367536,0.10055410370777906,0.0878215078694516,0.08316467883598923,0.07946082958363626,0.05849527439922975,0.05506651209400114,0.04616548444776295,0.03156622718252019,0.02071994183875975,0.012133299274949404,0.001866661426915293
IN,169.98271730291276,9.60794253823322,144.0,194.0,0.00032537519827551144,0.0006304144466588034,0.011733843087810631,0.025582624964412087,0.04360027656891854,0.059523325334526374,0.0738601700085411,0.07906617318094929,0.08575670069548949,0.0985073412779111,0.09153211046487982,0.08406881685443528,0.0845162077520641,0.06458697685768902,0.057957457192825475,0.05258876642127954,0.03951275064058242,0.024037092772603408,0.01742790905763208,0.005185667222515964
IA,170.23931382169158,9.599060076415498,145.0,194.0,0.0001735357917570499,0.0026030368763557484,0.014056399132321042,0.02950108459869848,0.04681127982646421,0.06407809110629067,0.06737527114967462,0.08477223427331887,0.07891540130151843,0.09787418655097614,0.08737527114967462,0.08013015184381779,0.08134490238611713,0.06642082429501085,0.06086767895878525,0.05362255965292842,0.038004338394793925,0.02542299349240781,0.015921908893709327,0.004728850325379609
KS,169.9081404031438,9.6058714106391,144.0,194.0,0.00032204637467795363,0.0019322782480677217,0.01375598086124402,0.026085756348914243,0.041820022083179975,0.059946632315053365,0.07397865292602135,0.07784320942215679,0.08538829591461171,0.09564777327935223,0.09109311740890688,0.08916083916083917,0.08396209054103791,0.06289105631210895,0.05916451969083548,0.05548398969451601,0.038047478836952524,0.024429517850570483,0.013894000736106,0.005152741994847258
KY,170.03065176055554,9.5434574685983,144.0,195.0,9.08787979764321e-05,0.0003332222592469177,0.011087213353124716,0.025779285692647907,0.046863166823180154,0.06464511829390203,0.07624731150222654,0.08527460543455212,0.08324497894641181,0.10166308200296871,0.08742540365332768,0.08839477749840963,0.08230589803398868,0.06310017872830269,0.06240344127715004,0.05140710672200176,0.035351852412832084,0.0203871436793796,0.012298930659477144,0.0016964042288933991
LA,169.7989543342975,9.681001102461362,145.0,195.0,0.00040880686795538167,0.0023944402265958066,0.016965485020148337,0.03871985049348829,0.05226887811715237,0.06695672487297787,0.07419844653390177,0.08544063540267477,0.09189394381825615,0.0965660223091748,0.08444781872335455,0.08211177947789523,0.07554166910004088,0.05916019389125737,0.057904572796822984,0.04718799275827834,0.032003737662792735,0.020352741926064358,0.01319862173684518,0.0022776382643228408
ME,170.07982089645407,9.59967904851021,145.0,194.0,0.000292169848071679,0.0015582391897156214,0.015874561745227892,0.028048305414881184,0.04859758472925594,0.0639851967276977,0.07684067004285158,0.08180755746007012,0.0776197896377094,0.0983638488507986,0.08852746396571874,0.08083365796649786,0.07917802882742501,0.06320607713283989,0.05853135956369303,0.05181145305804441,0.04285157771717959,0.022497078301519282,0.016264121542656797,0.0033112582781456954
MD,169.5176320540383,9.627982087059484,145.0,195.0,0.0005285645068933621,0.003942210280579659,0.016825970136105362,0.0419107606924195,0.05063207505615998,0.06871338589613707,0.07772100603444479,0.08725719067964587,0.09067083645333215,0.09652909307140026,0.08584768532793023,0.08287450997665506,0.0739990309650707,0.05889089547636876,0.05675461392767476,0.04503810069153856,0.02953354182266661,0.0187420164735938,0.011320089855966171,0.0022684226754173457
MA,169.64867324378415,9.67569871066153,144.0,195.0,0.0006460807600950118,0.00134916864608076,0.014232779097387174,0.0288646080760095,0.04883610451306413,0.06559619952494061,0.07849881235154395,0.08788598574821853,0.08543467933491687,0.1019667458432304,0.08843705463182898,0.08260332541567696,0.07663657957244656,0.06346793349168646,0.05995249406175772,0.046251781472684085,0.03249406175771972,0.022365795724465558,0.012636579572446556,0.001843230403800475
MI,169.89284237743203,9.651630929055031,144.0,195.0,0.0002654632333421821,0.0005972922750199098,0.012888239978762941,0.02978497478099283,0.047517918768250594,0.06197239182373241,0.07675869392089196,0.08502787363950093,0.08553225378285108,0.10282718343509424,0.09017786036633926,0.08109901778603663,0.0814972126360499,0.06329970799044332,0.060459251393681974,0.0481019378816034,0.03441730820281391,0.023705866737456862,0.011786567560392886,0.002282983806742766
MN,170.2051362510725,9.623292909222442,145.0,195.0,0.00017378782988654139,0.0029047394423893343,0.01340648973410462,0.03428585615333052,0.04873507286675439,0.06430149705802031,0.07557287916780456,0.08458501948906379,0.08478363415179126,0.1008714218327168,0.0849574219816778,0.08299610218724397,0.07651629881576007,0.06345738474142854,0.0596837061496065,0.05131706348221157,0.03393828049355744,0.023337222870478413,0.012314109089103503,0.001862012463070086
MS,169.77702230871057,9.619150713013301,144.0,195.0,0.00013556871074156085,0.0003615165619774956,0.01007727416512269,0.034298883817614895,0.04726829047855755,0.06367210447828642,0.0747887387590944,0.08608613132089114,0.09123774232907045,0.10217361832888969,0.09060508834560983,0.08039224546974558,0.07944326449455466,0.06317501920556735,0.05820416647837679,0.048217271453748475,0.03402774639613177,0.020244927470739752,0.013195354512178589,0.0023950472231009084
MO,169.913674951118,9.622955329560734,144.0,195.0,0.0001978978846914992,0.00048375038480144247,0.01163199788908923,0.02669422577949778,0.04815515194159813,0.06486652887110252,0.0770262544527024,0.08810853599542635,0.08412858964774177,0.10288491138572496,0.09004353753463212,0.08129205330049695,0.0778178459914684,0.06334931175513435,0.0620519811777123,0.0494744711728748,0.03436826597475703,0.02280223404723163,0.012621487312546725,0.002000967500769603
MT,170.1813822135542,9.69535703198727,146.0,194.0,0.0002627085248916327,0.006961775909628268,0.018915013792197555,0.03901221594640746,0.04833836858006042,0.06410088007355838,0.07198213582030737,0.08275318534086432,0.08117693419151452,0.09562590306055431,0.08406672796532247,0.08170235124129778,0.07171942729541574,0.056350978589255224,0.06002889793773808,0.05201628792854328,0.039931695783528176,0.023775121502692762,0.01628792854328123,0.004991461972941022
NE,169.95764242635542,9.551197485162557,145.0,195.0,0.0004287551807917679,0.004216092611119051,0.01450621695012148,0.032728312133771614,0.04880663141346291,0.06774331856509933,0.07388880948978134,0.08975275117907675,0.08460768900957553,0.10047163069887094,0.08689438330713163,0.08239245390881807,0.07831927969129628,0.06417035872516792,0.05709589824210376,0.047377447477490356,0.03394311847934829,0.019651279119622694,0.011647849078176361,0.0013577247391739317
NV,169.01893892336057,9.686731186416594,144.0,195.0,0.001238390092879257,0.0033171163202122956,0.019283502874834144,0.03507297655904467,0.05019902697921274,0.06523662096417514,0.08301636444051305,0.08686421937195932,0.09080053073861123,0.09911543564794338,0.08845643520566121,0.08562582927908005,0.07452454666076958,0.05992923485183547,0.05307386112339673,0.04250331711632021,0.031578947368421054,0.018575851393188854,0.010039805395842547,0.0015479876160990713
NH,170.07636918809774,9.569713131797096,145.0,194.0,0.000295217476874631,0.0022633339893721707,0.013481598110608149,0.029029718559338714,0.049104506986813616,0.06465262743554419,0.07449320999803188,0.07990553040740012,0.08315292265302106,0.09968510135800039,0.08571147411926786,0.08138161779177328,0.08039755953552451,0.06199567014367251,0.06150364101554812,0.04959653611493801,0.03749261956307814,0.025683920488092895,0.015548120448730565,0.004625073804369218
NJ,168.99825295185673,9.739356099810257,144.0,195.0,0.0014647062137344376,0.00273224043715847,0.018083488254182864,0.03677257619289054,0.05209565658272773,0.06761590896287534,0.08110810658554447,0.08693876401329502,0.09243141231479916,0.09678327981522168,0.08789645653765985,0.0822207199594389,0.07574221170638273,0.0586586671173455,0.05341952566052617,0.0429271590332939,0.0312658441777928,0.019703115317446906,0.010450115486451467,0.0016900456312320432
NM,167.6601541536415,9.697587248910382,144.0,194.0,0.004683708594323119,0.005981603746966876,0.028497263134134643,0.04091191242029231,0.05281868969019807,0.06822414084983917,0.090401218892839,0.08684611477907567,0.09299700919812652,0.09700355510411376,0.08329101066531235,0.0824445573048925,0.07381073302861012,0.05417301506686981,0.04565205123864342,0.035381750465549346,0.02669149596523898,0.017098357880480787,0.010326730997122058,0.0027650809773714802
NY,169.00168308135463,9.768193007014238,144.0,195.0,0.0015983149547763597,0.0027815636228472307,0.018423987114360055,0.03665592863337876,0.051895675876595215,0.06637963077685541,0.08257341097757404,0.08734977078428943,0.09132697311361665,0.09876719117829265,0.08692850947837938,0.08184859373064056,0.07492256225994301,0.05782430925535869,0.05426836823194152,0.042522611820096645,0.031222896790980052,0.019613430801635485,0.011138644529798042,0.0019576260686408127
NC,169.6841461692379,9.67560842320771,144.0,195.0,0.0001869333582577811,0.0011616572977447826,0.013525963708223733,0.0326332233987155,0.04734754917014941,0.06477240863632115,0.07772421988703884,0.08498791609362691,0.08759163072650314,0.10030309908803225,0.08890016423430762,0.08318534442471259,0.07982054397607254,0.061541132015008077,0.058416674455556594,0.048736196974350075,0.03395510928925267,0.020722898001148304,0.012337601645013553,0.0021497336199644826
ND,170.4857057092256,9.604165554750004,149.0,194.0,0.008120649651972157,0.01740139211136891,0.034222737819025524,0.048723897911832945,0.06225831399845321,0.062451662799690645,0.07443928847641144,0.06767208043310131,0.0920340293890178,0.07482598607888631,0.07811291569992267,0.07637277648878577,0.06863882443928848,0.05877803557617943,0.05935808197989172,0.04331013147718484,0.03267594740912606,0.023395204949729312,0.013147718484145398,0.004060324825986079
OH,169.91363503333366,9.595189123811224,144.0,195.0,0.0002174186682534415,0.00046916659991532117,0.011900811314925219,0.028218654521736147,0.047374383503644625,0.06449324285665244,0.07500944054743731,0.08725354449644693,0.08370618727757498,0.10266738376683564,0.09030884893979792,0.08312258979963154,0.08145189898042088,0.06501962489558183,0.05929808099417547,0.04921672063989747,0.032864548169678105,0.022474224444724165,0.01274759981233336,0.0021856297703372277
OK,169.75255989228586,9.702174138435607,145.0,195.0,0.0004472733528298641,0.004988818166179253,0.01713400997763633,0.037158093927404094,0.05026664372957165,0.06891450197832444,0.0757612248408739,0.08642697402373989,0.08766557715465337,0.09623258214347152,0.08718389815929813,0.08164458971271288,0.07307758472389472,0.06193015654567349,0.05787029072767934,0.044968174780664026,0.03271976604163083,0.02208842250129021,0.011113022535695854,0.002408394976776191
OR,169.6282583373625,9.612699552760313,144.0,195.0,0.0004244205027750571,0.0010120796604635978,0.01563826314071172,0.03010120796604636,0.048090107737512246,0.060855370551746654,0.07979105452171074,0.08756121449559255,0.08726738491674829,0.1009467841984982,0.0901730329742083,0.08449232778321907,0.07943192948090108,0.06379366634018936,0.0574600065295462,0.046229187071498534,0.03160300359125041,0.020959843290891282,0.012308194580476656,0.0018609206660137121
PA,169.83036843799601,9.6947236803597,144.0,195.0,0.00027160518665311995,0.0006538643382389925,0.013630556589443612,0.0299671055940609,0.048919111951634155,0.0632236517820318,0.07710569465541349,0.0842076673138247,0.08506272067921415,0.10337092214990594,0.08920721463851361,0.08118983190656781,0.07889627699705258,0.06362602983633273,0.059582130390608494,0.0487179229244837,0.034332907483225865,0.023187035379090424,0.013026989507992234,0.0018207606957116559
PR,164.45254083554406,9.31800815458287,144.0,194.0,0.013627231167923593,0.01485018781119879,0.0545962787176426,0.0600704655970649,0.07133913752438634,0.08493725067699386,0.10855196109833154,0.09046967358704831,0.10284483009638062,0.08583990915179221,0.07579419386774597,0.07075677721806482,0.0614098943016044,0.0372128235739452,0.027632996534956177,0.016044026439157907,0.013743703229187899,0.005707131001950907,0.0033194537460326705,0.0012520746585912704
RI,169.3405320626008,9.736350228229993,144.0,194.0,0.00046398329660132234,0.0006959749449019835,0.01565943626029463,0.02981092680663496,0.0492982252638905,0.06414569075513281,0.07945713954297645,0.08769284305764992,0.08200904767428373,0.09790047558287901,0.08966477206820554,0.08166106020183274,0.07864516877392413,0.05533000811970769,0.05486602482310637,0.04883424196728918,0.03990256350771372,0.024591114719870084,0.014847465491242315,0.004523837141862893
SC,169.7528613260476,9.678848115154722,145.0,195.0,0.00019473113194425125,0.003060060644838234,0.016635602414666037,0.038862770189445575,0.051075194035663615,0.06782207138286922,0.07586168525885331,0.08932595209614154,0.089465045761816,0.09742120343839542,0.08214871894733913,0.08214871894733913,0.0755000417280997,0.06045010710212257,0.05505327287395332,0.04670765293348541,0.03190808690572231,0.021448243247002532,0.012490611177566974,0.0024202297827356943
SD,170.25019222080385,9.633860080940233,146.0,194.0,0.0004990850108135085,0.006654466810846781,0.018798868740642155,0.03809682249209782,0.04425220429213109,0.06488105140575612,0.07669272999500915,0.08201630344368657,0.07785726168690733,0.09266345034104143,0.08334719680585594,0.07885543170853436,0.08151721843287306,0.06105473298951922,0.05756113791382465,0.055232074530028284,0.033771419065047416,0.025286973881217766,0.01713525203793046,0.003826318416236899
TN,169.85280079952287,9.62730854251,145.0,195.0,0.00026554457063485576,0.003472505923686576,0.015422011602255085,0.036583871231309746,0.050514747936922955,0.06712149685431816,0.07676280741890677,0.08622027943459433,0.0870577661573658,0.10198954162921807,0.0845453059890514,0.08090938802189722,0.07476100988642863,0.06260723915352562,0.05768445134406406,0.046899256475202225,0.03119127379687883,0.021529536726856768,0.012460168314404772,0.0020017975324781436
TX,168.2879345227611,9.786075912023852,144.0,195.0,0.0025496865180345504,0.004760742795392636,0.025462006184981748,0.03974423457115966,0.053359162188945715,0.07035541235701587,0.08976191306166556,0.08820819783973825,0.09317809460731341,0.09487622566717627,0.08541947821063797,0.0816298074289499,0.07404050615261268,0.05366791329073896,0.04950973312949121,0.03822039848811557,0.027568485476248576,0.016323969543197765,0.009531445303746345,0.001832587184837333
UT,170.00804641056254,9.593685326414986,144.0,194.0,0.0007002801120448179,0.0016506602641056423,0.012254901960784314,0.02295918367346939,0.04236694677871149,0.05662264905962385,0.0778811524609844,0.07973189275710284,0.0861344537815126,0.09958983593437375,0.08518407362945178,0.08693477390956382,0.086234493797519,0.06297519007603042,0.058723489395758305,0.05432172869147659,0.041266506602641057,0.024059623849539816,0.01450580232092837,0.005902360944377751
VT,170.31832927076238,9.519516595971856,145.0,193.0,0.00040941658137154553,0.00020470829068577277,0.012691914022517911,0.022517911975435005,0.04790174002047083,0.06284544524053225,0.06857727737973388,0.07717502558853634,0.0759467758444217,0.0917093142272262,0.0931422722620266,0.0751279426816786,0.08863868986693961,0.06571136131013305,0.06141248720573183,0.054452405322415555,0.044012282497441144,0.031115660184237462,0.020880245649948823,0.005527123848515865
VA,169.74908048880383,9.679279638993915,144.0,195.0,0.00031860831886320554,0.0009558249565896165,0.01323817564876619,0.031414780239912066,0.04801427365268507,0.06325968171028945,0.07788380354611059,0.08468609115384003,0.08924219011358386,0.09993149921144441,0.0890669555382091,0.08180268586812801,0.07982731429117615,0.062192343842097715,0.05943638188393099,0.048651490290411485,0.03361317764006818,0.021410479027607413,0.012616889426982938,0.002437353639303522
WA,169.76827614933225,9.665494079690365,144.0,195.0,0.0005625773543862281,0.0012939279150883246,0.013520609083749016,0.030866744177324382,0.04600007501031392,0.06353373588868469,0.0802610358924352,0.08268011851629599,0.0866181599969996,0.10145144957431647,0.08873720136518772,0.08485541761992274,0.0798859843228444,0.061902261560964636,0.05830176649289277,0.04855042568353148,0.034729775344109814,0.02237182612609234,0.012245433747140232,0.0016314743277200615
WV,170.15415199167407,9.676155804338833,145.0,194.0,0.0001386001386001386,0.001593901593901594,0.017394317394317394,0.029383229383229383,0.04733194733194733,0.06375606375606375,0.07214137214137215,0.08052668052668052,0.07920997920997921,0.1036036036036036,0.08572418572418572,0.07907137907137907,0.07726957726957727,0.06160776160776161,0.058905058905058906,0.054123354123354124,0.0413028413028413,0.026888426888426888,0.014691614691614691,0.005336105336105336
WI,170.07718311954073,9.650675953168836,144.0,195.0,0.0001593444115638516,0.0006829046209879354,0.012633735488276805,0.028568176644661963,0.045618028681994084,0.06159799681311177,0.07448213066241748,0.08244935124061006,0.08488504438880036,0.1038470293648987,0.09030275438197131,0.08272251308900523,0.08122012292283178,0.06458001365809242,0.06212155702253585,0.050421124516275895,0.035283405417709995,0.023947188709310268,0.012292283177782836,0.0021852947871613933
WY,170.01305391351266,9.763631053986822,145.0,193.0,0.0016203703703703703,0.003935185185185185,0.012962962962962963,0.03194444444444444,0.04560185185185185,0.06226851851851852,0.0699074074074074,0.0824074074074074,0.07430555555555556,0.09375,0.07708333333333334,0.08055555555555556,0.0824074074074074,0.06388888888888888,0.06041666666666667,0.05810185185185185,0.041435185185185186,0.029166666666666667,0.01898148148148148,0.009259259259259259
